Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ);MOL-Abweichung
26.01.2023;CET;21:15;21:30;MW;26,151;0,500;32,567;359,934;419,152;0,001;0,656;1,173;0,000;1,830;0
26.01.2023;CET;21:30;21:45;MW;4,401;0,515;5,389;40,780;51,085;0,027;1,647;3,910;50,539;56,123;0
26.01.2023;CET;21:45;22:00;MW;0,228;0,012;1,140;1,306;2,686;0,250;1,469;3,950;108,096;113,765;0
26.01.2023;CET;22:00;22:15;MW;12,475;0,000;12,912;93,505;118,892;0,103;1,512;2,128;47,126;50,869;0
26.01.2023;CET;22:15;22:30;MW;7,526;0,000;10,970;30,514;49,010;0,057;1,487;1,057;1,050;3,651;0
26.01.2023;CET;22:30;22:45;MW;2,999;0,434;4,612;9,442;17,487;0,081;1,566;1,813;89,952;93,412;0
26.01.2023;CET;22:45;23:00;MW;0,035;0,000;0,296;0,000;0,331;0,113;1,623;3,549;300,959;306,244;0
26.01.2023;CET;23:00;23:15;MW;0,099;0,003;0,221;0,003;0,326;0,030;1,375;2,806;113,238;117,449;0
26.01.2023;CET;23:15;23:30;MW;0,008;0,000;0,224;0,786;1,018;0,186;1,537;2,455;159,959;164,137;0
26.01.2023;CET;23:30;23:45;MW;0,003;0,348;0,101;0,460;0,912;0,280;1,878;2,230;39,026;43,414;0
26.01.2023;CET;23:45;00:00;MW;0,003;0,037;0,256;0,259;0,555;0,376;3,134;2,259;132,105;137,874;0
27.01.2023;CET;00:00;00:15;MW;0,024;0,000;1,360;1,266;2,650;0,276;1,547;1,273;42,420;45,516;0
27.01.2023;CET;00:15;00:30;MW;0,394;0,040;5,250;6,244;11,928;0,135;0,972;1,216;20,494;22,817;0
27.01.2023;CET;00:30;00:45;MW;0,000;0,463;0,193;0,014;0,670;0,699;1,312;1,577;110,293;113,881;0
27.01.2023;CET;00:45;01:00;MW;0,321;0,009;0,709;1,217;2,256;0,008;1,216;1,385;63,784;66,393;0
27.01.2023;CET;01:00;01:15;MW;0,799;0,000;2,588;11,032;14,419;0,010;1,292;1,030;2,593;4,925;0
27.01.2023;CET;01:15;01:30;MW;1,610;0,006;6,063;24,690;32,369;0,000;0,878;1,191;9,147;11,216;0
27.01.2023;CET;01:30;01:45;MW;0,010;4,003;1,476;1,990;7,479;0,832;0,480;1,101;3,932;6,345;0
27.01.2023;CET;01:45;02:00;MW;0,432;0,018;0,415;1,023;1,888;0,002;1,097;1,596;94,815;97,510;0
27.01.2023;CET;02:00;02:15;MW;2,661;15,121;10,786;49,964;78,532;0,015;0,041;1,075;13,287;14,418;0
27.01.2023;CET;02:15;02:30;MW;1,016;3,729;1,312;1,072;7,129;0,000;0,777;1,731;94,297;96,805;0
27.01.2023;CET;02:30;02:45;MW;0,046;3,474;1,218;2,456;7,194;0,747;0,676;1,324;16,468;19,215;0
27.01.2023;CET;02:45;03:00;MW;0,046;0,068;0,281;0,475;0,870;0,160;0,891;2,146;95,405;98,602;0
27.01.2023;CET;03:00;03:15;MW;0,625;8,292;5,031;19,392;33,340;0,100;0,268;1,004;1,489;2,861;0
27.01.2023;CET;03:15;03:30;MW;0,068;3,031;1,642;1,587;6,328;0,139;1,024;1,235;41,909;44,307;0
27.01.2023;CET;03:30;03:45;MW;0,060;3,743;1,392;0,866;6,061;0,122;0,586;1,424;36,289;38,421;0
27.01.2023;CET;03:45;04:00;MW;0,003;0,213;0,289;0,589;1,094;0,239;9,184;2,891;191,874;204,188;0
27.01.2023;CET;04:00;04:15;MW;0,118;1,081;0,434;0,698;2,331;0,040;1,759;2,758;172,749;177,306;0
27.01.2023;CET;04:15;04:30;MW;0,171;0,000;0,198;0,000;0,369;0,034;0,868;4,586;195,740;201,228;0
27.01.2023;CET;04:30;04:45;MW;0,311;0,497;0,408;2,068;3,284;0,009;1,942;1,452;5,806;9,209;0
27.01.2023;CET;04:45;05:00;MW;2,543;0,024;0,319;1,225;4,111;0,136;0,945;1,244;0,860;3,185;0
27.01.2023;CET;05:00;05:15;MW;0,032;0,001;0,303;0,602;0,938;0,196;1,093;2,306;49,929;53,524;0
27.01.2023;CET;05:15;05:30;MW;0,353;0,896;0,540;1,507;3,296;0,268;0,660;2,069;38,492;41,489;0
27.01.2023;CET;05:30;05:45;MW;1,206;6,929;10,784;24,384;43,303;0,138;0,459;2,052;7,036;9,685;0
27.01.2023;CET;05:45;06:00;MW;4,396;15,456;42,466;159,153;221,471;0,050;0,166;1,793;0,538;2,547;0
27.01.2023;CET;06:00;06:15;MW;7,488;0,028;18,806;164,255;190,577;0,360;1,539;3,505;72,452;77,856;0
27.01.2023;CET;06:15;06:30;MW;10,599;0,096;43,965;288,172;342,832;0,005;7,133;2,003;0,026;9,167;0
27.01.2023;CET;06:30;06:45;MW;12,745;0,093;27,388;337,033;377,259;0,171;11,222;1,996;1,419;14,808;0
27.01.2023;CET;06:45;07:00;MW;5,433;0,000;10,636;92,883;108,952;0,463;12,826;2,397;72,839;88,525;0
27.01.2023;CET;07:00;07:15;MW;1,696;0,000;3,496;8,455;13,647;0,614;9,877;3,318;57,857;71,666;0
27.01.2023;CET;07:15;07:30;MW;0,328;0,000;2,202;14,496;17,026;0,282;3,965;3,203;59,936;67,386;0
27.01.2023;CET;07:30;07:45;MW;0,444;0,117;2,458;13,671;16,690;0,379;4,186;2,189;10,730;17,484;0
27.01.2023;CET;07:45;08:00;MW;0,757;0,000;0,437;3,908;5,102;0,014;1,252;2,563;15,770;19,599;0
27.01.2023;CET;08:00;08:15;MW;0,008;0,000;0,670;0,000;0,678;0,902;2,631;4,998;293,397;301,928;0
27.01.2023;CET;08:15;08:30;MW;0,017;0,085;0,381;0,207;0,690;0,450;1,560;4,941;46,073;53,024;0
27.01.2023;CET;08:30;08:45;MW;0,000;0,303;0,313;0,000;0,616;0,837;2,457;4,866;156,614;164,774;0
27.01.2023;CET;08:45;09:00;MW;0,012;0,071;0,402;0,619;1,104;0,504;0,672;4,038;18,132;23,346;0
27.01.2023;CET;09:00;09:15;MW;0,002;0,024;0,291;0,427;0,744;0,814;1,380;10,780;231,818;244,792;0
27.01.2023;CET;09:15;09:30;MW;0,000;0,000;0,374;0,787;1,161;1,446;2,359;10,527;89,485;103,817;0
27.01.2023;CET;09:30;09:45;MW;0,000;0,293;0,362;0,441;1,096;0,617;25,044;11,639;41,978;79,278;0
27.01.2023;CET;09:45;10:00;MW;0,000;0,000;0,459;1,743;2,202;0,822;9,043;7,725;3,817;21,407;0
27.01.2023;CET;10:00;10:15;MW;0,210;0,000;32,852;2,087;35,149;0,421;3,068;5,333;6,597;15,419;0
27.01.2023;CET;10:15;10:30;MW;0,000;0,296;0,912;0,508;1,716;1,085;0,773;2,541;8,283;12,682;0
27.01.2023;CET;10:30;10:45;MW;0,011;0,348;0,512;1,204;2,075;0,261;5,276;3,470;5,840;14,847;0
27.01.2023;CET;10:45;11:00;MW;0,000;0,355;0,447;2,181;2,983;0,546;3,679;4,189;7,421;15,835;0
27.01.2023;CET;11:00;11:15;MW;0,000;1,365;5,205;28,754;35,324;1,901;2,228;2,357;2,314;8,800;0
27.01.2023;CET;11:15;11:30;MW;0,000;0,403;3,833;31,690;35,926;0,801;2,464;3,027;3,304;9,596;0
27.01.2023;CET;11:30;11:45;MW;0,000;1,053;5,590;14,579;21,222;1,252;2,242;3,267;3,583;10,344;0
27.01.2023;CET;11:45;12:00;MW;0,068;2,371;13,136;97,295;112,870;0,123;0,284;2,207;0,173;2,787;0
27.01.2023;CET;12:00;12:15;MW;0,000;0,005;10,725;180,873;191,603;0,826;3,533;1,969;0,780;7,108;0
27.01.2023;CET;12:15;12:30;MW;0,073;0,000;6,961;58,606;65,640;0,174;1,959;1,846;0,067;4,046;0
27.01.2023;CET;12:30;12:45;MW;0,000;0,000;0,478;1,421;1,899;3,278;10,611;3,728;19,638;37,255;0
27.01.2023;CET;12:45;13:00;MW;0,037;0,000;0,334;1,747;2,118;0,292;22,008;4,945;12,580;39,825;0
27.01.2023;CET;13:00;13:15;MW;2,924;0,441;2,546;8,809;14,720;0,424;16,506;7,299;10,213;34,442;0
27.01.2023;CET;13:15;13:30;MW;8,940;2,534;5,706;38,337;55,517;0,058;0,493;1,808;1,789;4,148;0
27.01.2023;CET;13:30;13:45;MW;4,339;3,797;5,101;14,649;27,886;0,037;0,199;3,322;0,497;4,055;0
27.01.2023;CET;13:45;14:00;MW;0,009;0,097;0,280;0,371;0,757;0,167;22,506;12,056;45,058;79,787;0
27.01.2023;CET;14:00;14:15;MW;0,460;0,939;0,498;0,479;2,376;0,043;36,555;6,928;20,725;64,251;0
27.01.2023;CET;14:15;14:30;MW;28,615;5,028;8,949;68,752;111,344;0,015;0,089;1,628;0,098;1,830;0
27.01.2023;CET;14:30;14:45;MW;16,488;6,137;12,128;48,307;83,060;0,199;0,011;1,424;0,000;1,634;0
27.01.2023;CET;14:45;15:00;MW;0,000;2,100;0,834;1,553;4,487;0,624;0,907;2,352;0,513;4,396;0
27.01.2023;CET;15:00;15:15;MW;4,799;0,001;2,821;10,181;17,802;0,385;1,914;1,791;1,695;5,785;0
27.01.2023;CET;15:15;15:30;MW;12,069;0,000;31,569;19,975;63,613;0,129;1,921;2,456;0,003;4,509;0
27.01.2023;CET;15:30;15:45;MW;2,533;0,003;15,299;8,323;26,158;0,245;1,372;1,725;0,017;3,359;0
27.01.2023;CET;15:45;16:00;MW;1,866;0,000;16,924;5,269;24,059;0,275;1,711;2,252;0,804;5,042;0
27.01.2023;CET;16:00;16:15;MW;0,016;0,000;0,298;1,622;1,936;39,723;22,137;10,613;21,269;93,742;0
27.01.2023;CET;16:15;16:30;MW;13,522;0,161;19,644;2,714;36,041;0,304;1,793;2,857;0,000;4,954;0
27.01.2023;CET;16:30;16:45;MW;3,470;0,240;4,596;2,125;10,431;0,179;2,350;2,597;0,709;5,835;0
27.01.2023;CET;16:45;17:00;MW;2,430;0,001;6,103;1,300;9,834;0,233;1,504;2,822;0,641;5,200;0
27.01.2023;CET;17:00;17:15;MW;5,009;0,001;2,527;1,393;8,930;3,214;11,907;6,881;1,044;23,046;0
27.01.2023;CET;17:15;17:30;MW;9,734;0,000;13,776;14,519;38,029;16,176;10,073;4,342;1,903;32,494;0
27.01.2023;CET;17:30;17:45;MW;26,118;0,381;33,664;33,782;93,945;0,339;1,961;2,499;0,242;5,041;0
27.01.2023;CET;17:45;18:00;MW;6,992;0,000;7,764;8,247;23,003;0,206;1,349;2,614;0,597;4,766;0
27.01.2023;CET;18:00;18:15;MW;23,897;0,001;26,776;27,018;77,692;0,619;1,485;2,815;0,060;4,979;0
27.01.2023;CET;18:15;18:30;MW;73,478;0,013;59,047;58,428;190,966;0,011;1,497;2,491;0,000;3,999;0
27.01.2023;CET;18:30;18:45;MW;14,157;0,306;6,292;14,897;35,652;0,698;2,115;2,238;0,000;5,051;0
27.01.2023;CET;18:45;19:00;MW;41,617;0,031;16,582;33,618;91,848;0,656;1,028;2,650;0,179;4,513;0
27.01.2023;CET;19:00;19:15;MW;48,326;0,002;19,190;41,847;109,365;5,763;8,142;4,466;22,126;40,497;0
27.01.2023;CET;19:15;19:30;MW;42,798;0,028;17,578;35,322;95,726;5,094;7,976;5,923;23,201;42,194;0
27.01.2023;CET;19:30;19:45;MW;53,023;0,060;25,935;48,684;127,702;0,488;5,618;3,282;0,590;9,978;0
27.01.2023;CET;19:45;20:00;MW;3,533;0,000;2,504;16,551;22,588;0,729;1,636;2,374;1,972;6,711;0
27.01.2023;CET;20:00;20:15;MW;1,624;0,029;0,361;9,218;11,232;6,439;8,377;3,674;32,445;50,935;0
27.01.2023;CET;20:15;20:30;MW;3,222;0,000;1,573;20,022;24,817;0,806;18,575;6,136;92,152;117,669;0
27.01.2023;CET;20:30;20:45;MW;1,379;0,000;1,085;3,411;5,875;0,146;24,855;8,432;141,858;175,291;0
27.01.2023;CET;20:45;21:00;MW;0,079;0,000;0,069;0,030;0,178;0,079;33,747;6,492;115,128;155,446;0
27.01.2023;CET;21:00;21:15;MW;1,199;0,000;0,705;6,331;8,235;6,365;17,390;3,907;65,753;93,415;0
27.01.2023;CET;21:15;21:30;MW;5,830;0,000;3,189;10,962;19,981;9,086;12,646;2,379;18,347;42,458;0
27.01.2023;CET;21:30;21:45;MW;0,045;0,048;0,097;0,709;0,899;1,631;16,889;3,376;30,513;52,409;0
27.01.2023;CET;21:45;22:00;MW;0,097;0,000;0,105;0,382;0,584;0,105;26,904;4,682;122,407;154,098;0
27.01.2023;CET;22:00;22:15;MW;0,183;0,000;0,249;1,416;1,848;0,757;8,339;2,391;39,977;51,464;0
27.01.2023;CET;22:15;22:30;MW;2,310;0,007;1,890;12,758;16,965;0,011;1,211;1,117;1,105;3,444;0
27.01.2023;CET;22:30;22:45;MW;41,729;0,408;11,479;187,583;241,199;0,004;1,896;1,419;0,074;3,393;0
27.01.2023;CET;22:45;23:00;MW;30,667;0,257;13,653;114,278;158,855;0,002;0,790;1,282;0,232;2,306;0
27.01.2023;CET;23:00;23:15;MW;67,021;0,126;18,417;223,675;309,239;0,000;1,671;1,447;0,000;3,118;0
27.01.2023;CET;23:15;23:30;MW;53,817;0,224;19,273;244,252;317,566;0,000;1,224;1,116;0,000;2,340;0
27.01.2023;CET;23:30;23:45;MW;83,691;0,297;42,937;123,303;250,228;0,000;1,136;1,296;0,064;2,496;0
27.01.2023;CET;23:45;00:00;MW;43,729;0,108;12,563;135,573;191,973;0,000;1,353;1,431;0,078;2,862;0
28.01.2023;CET;00:00;00:15;MW;0,176;0,023;5,320;85,499;91,018;0,031;9,534;1,988;0,345;11,898;0
28.01.2023;CET;00:15;00:30;MW;0,021;0,000;12,525;89,901;102,447;0,139;2,482;1,523;0,318;4,462;0
28.01.2023;CET;00:30;00:45;MW;0,157;0,310;0,186;0,327;0,980;0,049;23,334;2,961;30,082;56,426;0
28.01.2023;CET;00:45;01:00;MW;0,326;0,000;0,255;0,587;1,168;0,000;45,632;3,339;25,080;74,051;0
28.01.2023;CET;01:00;01:15;MW;0,061;0,000;2,888;7,442;10,391;0,112;7,393;1,547;2,275;11,327;0
28.01.2023;CET;01:15;01:30;MW;0,416;0,000;3,933;12,854;17,203;0,003;3,061;1,667;0,479;5,210;0
28.01.2023;CET;01:30;01:45;MW;0,029;0,348;0,617;1,140;2,134;0,340;2,646;2,702;2,252;7,940;0
28.01.2023;CET;01:45;02:00;MW;0,433;0,000;0,220;1,208;1,861;0,000;51,517;3,735;93,992;149,244;0
28.01.2023;CET;02:00;02:15;MW;0,216;0,000;5,928;23,543;29,687;0,012;20,134;2,211;18,188;40,545;0
28.01.2023;CET;02:15;02:30;MW;0,166;0,000;1,513;1,540;3,219;1,211;25,749;2,202;26,962;56,124;0
28.01.2023;CET;02:30;02:45;MW;0,004;0,000;0,117;0,698;0,819;0,783;31,353;3,175;14,572;49,883;0
28.01.2023;CET;02:45;03:00;MW;0,190;0,002;0,973;1,019;2,184;0,085;29,816;3,177;43,399;76,477;0
28.01.2023;CET;03:00;03:15;MW;0,017;0,000;0,173;0,868;1,058;0,202;31,911;2,994;12,436;47,543;0
28.01.2023;CET;03:15;03:30;MW;0,268;0,000;0,104;0,864;1,236;1,103;29,687;2,837;17,050;50,677;0
28.01.2023;CET;03:30;03:45;MW;0,576;0,000;0,166;0,508;1,250;3,134;37,173;3,619;17,768;61,694;0
28.01.2023;CET;03:45;04:00;MW;0,131;0,000;0,062;1,106;1,299;0,327;59,376;6,449;51,623;117,775;0
28.01.2023;CET;04:00;04:15;MW;0,129;0,104;3,552;1,410;5,195;0,158;0,813;1,625;2,298;4,894;0
28.01.2023;CET;04:15;04:30;MW;0,000;0,002;0,930;2,034;2,966;0,414;1,214;1,591;1,331;4,550;0
28.01.2023;CET;04:30;04:45;MW;0,022;0,477;1,656;1,193;3,348;0,352;0,767;1,536;1,325;3,980;0
28.01.2023;CET;04:45;05:00;MW;0,001;0,026;0,180;0,681;0,888;1,695;13,573;2,240;2,399;19,907;0
28.01.2023;CET;05:00;05:15;MW;0,000;0,000;0,119;0,019;0,138;8,275;59,947;4,779;38,482;111,483;0
28.01.2023;CET;05:15;05:30;MW;0,006;0,000;0,106;1,337;1,449;9,561;24,855;3,288;11,227;48,931;0
28.01.2023;CET;05:30;05:45;MW;0,001;0,000;0,382;1,508;1,891;7,752;16,015;2,783;10,524;37,074;0
28.01.2023;CET;05:45;06:00;MW;0,000;0,034;0,095;0,345;0,474;33,295;40,632;3,303;46,930;124,160;0
28.01.2023;CET;06:00;06:15;MW;0,013;0,024;0,610;0,565;1,212;3,505;40,082;4,391;49,166;97,144;0
28.01.2023;CET;06:15;06:30;MW;0,000;1,436;3,767;10,634;15,837;0,427;3,071;1,991;3,408;8,897;0
28.01.2023;CET;06:30;06:45;MW;0,011;1,478;11,030;3,455;15,974;0,157;0,264;1,979;2,591;4,991;0
28.01.2023;CET;06:45;07:00;MW;0,047;41,534;19,343;26,530;87,454;0,127;0,065;1,508;1,177;2,877;0
28.01.2023;CET;07:00;07:15;MW;0,027;0,099;2,525;1,596;4,247;5,408;27,804;4,188;31,826;69,226;0
28.01.2023;CET;07:15;07:30;MW;0,142;0,000;0,766;3,501;4,409;3,113;17,424;2,797;7,283;30,617;0
28.01.2023;CET;07:30;07:45;MW;0,033;0,000;0,045;0,857;0,935;41,489;48,715;6,022;87,356;183,582;0
28.01.2023;CET;07:45;08:00;MW;0,082;0,119;0,557;0,801;1,559;8,146;23,665;3,961;32,784;68,556;0
28.01.2023;CET;08:00;08:15;MW;0,022;0,000;0,295;0,092;0,409;26,737;81,836;7,137;150,355;266,065;0
28.01.2023;CET;08:15;08:30;MW;0,101;0,040;0,428;5,064;5,633;6,295;38,666;5,910;39,727;90,598;0
28.01.2023;CET;08:30;08:45;MW;0,011;1,451;4,882;206,299;212,643;0,409;1,273;2,565;0,000;4,247;0
28.01.2023;CET;08:45;09:00;MW;0,185;2,394;16,814;314,938;334,331;0,016;0,839;3,971;0,000;4,826;0
28.01.2023;CET;09:00;09:15;MW;0,001;0,524;18,691;271,153;290,369;0,411;1,113;2,511;0,000;4,035;0
28.01.2023;CET;09:15;09:30;MW;0,029;1,814;8,662;246,513;257,018;0,187;0,141;2,421;0,000;2,749;0
28.01.2023;CET;09:30;09:45;MW;0,041;1,523;4,561;321,708;327,833;0,173;1,066;2,704;0,000;3,943;0
28.01.2023;CET;09:45;10:00;MW;0,130;0,856;32,637;167,128;200,751;0,065;0,792;2,031;0,111;2,999;0
28.01.2023;CET;10:00;10:15;MW;0,086;0,063;3,081;41,970;45,200;0,297;1,290;2,266;2,329;6,182;0
28.01.2023;CET;10:15;10:30;MW;0,007;0,033;0,942;7,762;8,744;0,508;1,344;2,029;2,190;6,071;0
28.01.2023;CET;10:30;10:45;MW;0,644;0,528;9,266;42,666;53,104;0,001;2,075;1,928;0,063;4,067;0
28.01.2023;CET;10:45;11:00;MW;0,133;0,111;36,398;84,539;121,181;0,118;2,146;1,907;0,446;4,617;0
28.01.2023;CET;11:00;11:15;MW;0,051;0,463;1,172;168,612;170,298;0,202;2,337;1,986;0,347;4,872;0
28.01.2023;CET;11:15;11:30;MW;0,007;0,126;1,106;182,174;183,413;0,407;2,244;2,385;1,180;6,216;0
28.01.2023;CET;11:30;11:45;MW;0,050;0,267;1,828;41,928;44,073;0,103;2,127;1,999;2,049;6,278;0
28.01.2023;CET;11:45;12:00;MW;0,277;0,369;0,790;1,417;2,853;0,022;1,730;2,249;1,459;5,460;0
28.01.2023;CET;12:00;12:15;MW;0,126;0,002;1,700;4,410;6,238;0,137;1,364;2,117;3,363;6,981;0
28.01.2023;CET;12:15;12:30;MW;0,106;0,012;5,940;16,081;22,139;0,016;1,502;2,031;2,071;5,620;0
28.01.2023;CET;12:30;12:45;MW;0,014;0,147;0,291;1,683;2,135;4,247;8,473;2,233;36,258;51,211;0
28.01.2023;CET;12:45;13:00;MW;0,008;0,000;0,105;0,000;0,113;0,964;77,131;5,875;264,706;348,676;0
28.01.2023;CET;13:00;13:15;MW;0,047;0,000;0,480;8,170;8,697;0,107;15,334;3,015;26,816;45,272;0
28.01.2023;CET;13:15;13:30;MW;0,026;0,004;0,577;34,033;34,640;0,095;1,795;1,688;0,058;3,636;0
28.01.2023;CET;13:30;13:45;MW;0,009;0,438;1,722;54,624;56,793;0,176;2,570;1,790;0,129;4,665;0
28.01.2023;CET;13:45;14:00;MW;0,054;0,067;0,314;4,932;5,367;0,076;1,031;1,964;0,517;3,588;0
28.01.2023;CET;14:00;14:15;MW;0,009;0,154;0,438;0,935;1,536;0,179;4,024;2,106;3,908;10,217;0
28.01.2023;CET;14:15;14:30;MW;0,034;0,000;0,242;0,848;1,124;9,470;35,535;3,683;86,193;134,881;0
28.01.2023;CET;14:30;14:45;MW;0,000;0,000;0,120;0,000;0,120;69,620;88,385;8,672;271,250;437,927;0
28.01.2023;CET;14:45;15:00;MW;0,000;0,000;0,117;0,000;0,117;82,869;89,910;7,591;339,750;520,120;0
28.01.2023;CET;15:00;15:15;MW;0,000;0,000;0,172;0,000;0,172;3,711;89,173;7,565;286,158;386,607;0
28.01.2023;CET;15:15;15:30;MW;0,000;0,000;0,838;7,448;8,286;2,016;48,221;3,499;20,190;73,926;0
28.01.2023;CET;15:30;15:45;MW;0,000;0,261;4,504;58,137;62,902;0,338;2,394;1,965;0,282;4,979;0
28.01.2023;CET;15:45;16:00;MW;0,000;0,000;8,000;193,528;201,528;0,646;1,497;1,771;0,000;3,914;0
28.01.2023;CET;16:00;16:15;MW;0,286;0,000;0,241;16,982;17,509;1,175;24,488;5,359;36,161;67,183;0
28.01.2023;CET;16:15;16:30;MW;0,018;0,208;0,160;3,092;3,478;0,271;15,514;2,798;11,386;29,969;0
28.01.2023;CET;16:30;16:45;MW;0,009;0,625;5,068;58,945;64,647;0,597;2,441;1,544;0,954;5,536;0
28.01.2023;CET;16:45;17:00;MW;0,120;0,003;0,938;8,711;9,772;6,731;12,963;4,087;40,500;64,281;0
28.01.2023;CET;17:00;17:15;MW;0,280;0,000;0,060;0,196;0,536;0,503;34,080;8,201;313,936;356,720;0
28.01.2023;CET;17:15;17:30;MW;0,001;0,000;0,119;0,511;0,631;7,842;26,079;5,031;75,110;114,062;0
28.01.2023;CET;17:30;17:45;MW;0,039;0,000;1,027;5,252;6,318;5,655;10,994;2,578;8,450;27,677;0
28.01.2023;CET;17:45;18:00;MW;0,029;0,000;0,478;12,001;12,508;0,125;4,575;2,368;0,222;7,290;0
28.01.2023;CET;18:00;18:15;MW;0,099;0,001;0,908;3,995;5,003;0,163;1,388;2,071;0,205;3,827;0
28.01.2023;CET;18:15;18:30;MW;0,163;0,001;12,332;161,019;173,515;0,034;1,509;2,142;0,096;3,781;0
28.01.2023;CET;18:30;18:45;MW;0,217;0,357;3,582;24,230;28,386;0,004;2,398;2,385;0,187;4,974;0
28.01.2023;CET;18:45;19:00;MW;0,028;0,079;4,645;45,145;49,897;0,194;10,828;2,418;8,303;21,743;0
28.01.2023;CET;19:00;19:15;MW;0,103;0,025;9,412;123,579;133,119;0,071;3,137;1,953;3,034;8,195;0
28.01.2023;CET;19:15;19:30;MW;0,000;0,000;2,479;24,999;27,478;0,380;4,743;2,218;9,112;16,453;0
28.01.2023;CET;19:30;19:45;MW;0,000;0,403;4,629;60,489;65,521;0,722;7,107;2,078;10,634;20,541;0
28.01.2023;CET;19:45;20:00;MW;0,073;0,022;0,155;2,028;2,278;0,069;12,277;2,405;13,530;28,281;0
28.01.2023;CET;20:00;20:15;MW;0,050;0,000;5,427;94,351;99,828;1,386;7,042;1,806;12,836;23,070;0
28.01.2023;CET;20:15;20:30;MW;0,176;0,000;3,500;79,994;83,670;0,104;8,407;1,900;2,828;13,239;0
28.01.2023;CET;20:30;20:45;MW;0,064;0,386;2,546;37,949;40,945;0,128;20,852;2,576;52,431;75,987;0
28.01.2023;CET;20:45;21:00;MW;0,082;0,140;0,089;1,341;1,652;0,058;27,286;4,799;64,934;97,077;0
28.01.2023;CET;21:00;21:15;MW;0,207;0,005;1,313;18,548;20,073;0,050;3,196;1,747;8,097;13,090;0
28.01.2023;CET;21:15;21:30;MW;0,053;0,000;4,810;94,512;99,375;0,732;2,231;1,353;0,795;5,111;0
28.01.2023;CET;21:30;21:45;MW;0,131;0,322;1,066;12,790;14,309;0,150;4,819;1,656;2,046;8,671;0
28.01.2023;CET;21:45;22:00;MW;0,524;0,000;3,274;57,761;61,559;0,006;2,613;1,334;0,400;4,353;0
28.01.2023;CET;22:00;22:15;MW;0,305;0,000;10,745;310,007;321,057;0,089;1,059;0,996;0,029;2,173;0
28.01.2023;CET;22:15;22:30;MW;0,503;0,000;8,944;304,100;313,547;0,369;1,632;1,239;0,933;4,173;0
28.01.2023;CET;22:30;22:45;MW;0,010;1,347;7,173;312,601;321,131;0,379;1,318;1,055;0,016;2,768;0
28.01.2023;CET;22:45;23:00;MW;0,088;0,031;10,565;314,890;325,574;0,182;1,629;1,020;0,000;2,831;0
28.01.2023;CET;23:00;23:15;MW;0,069;0,023;6,699;167,738;174,529;0,149;0,682;1,260;1,819;3,910;0
28.01.2023;CET;23:15;23:30;MW;0,070;0,016;0,502;6,650;7,238;6,978;13,849;3,337;17,282;41,446;0
28.01.2023;CET;23:30;23:45;MW;0,000;0,178;0,124;0,930;1,232;26,318;22,936;5,830;105,711;160,795;0
28.01.2023;CET;23:45;00:00;MW;0,870;0,020;0,184;0,920;1,994;1,340;16,898;3,418;43,368;65,024;0
29.01.2023;CET;00:00;00:15;MW;0,441;1,033;1,880;6,862;10,216;0,130;1,342;2,855;9,673;14,000;0
29.01.2023;CET;00:15;00:30;MW;0,430;0,116;0,191;1,714;2,451;0,417;7,173;1,474;53,494;62,558;0
29.01.2023;CET;00:30;00:45;MW;0,200;0,566;0,146;0,636;1,548;22,367;0,819;3,806;251,322;278,314;0
29.01.2023;CET;00:45;01:00;MW;0,037;0,007;0,074;0,000;0,118;17,911;34,483;5,834;618,293;676,521;0
29.01.2023;CET;01:00;01:15;MW;0,193;17,690;9,977;29,233;57,093;0,047;4,459;1,371;46,671;52,548;0
29.01.2023;CET;01:15;01:30;MW;0,208;0,006;0,410;0,328;0,952;0,236;15,230;1,674;99,819;116,959;0
29.01.2023;CET;01:30;01:45;MW;0,057;0,064;0,831;0,173;1,125;0,160;27,664;2,289;102,836;132,949;0
29.01.2023;CET;01:45;02:00;MW;0,504;0,112;0,795;0,563;1,974;0,003;11,074;1,600;23,031;35,708;0
29.01.2023;CET;02:00;02:15;MW;0,036;103,818;71,835;238,399;414,088;0,402;0,000;1,329;0,023;1,754;0
29.01.2023;CET;02:15;02:30;MW;0,393;144,015;82,161;468,403;694,972;0,070;0,000;1,249;0,000;1,319;0
29.01.2023;CET;02:30;02:45;MW;0,101;146,415;81,336;422,504;650,356;0,084;0,000;1,105;0,000;1,189;0
